time,relative_humidity_2m (%),temperature_2m (°C),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),wind_speed_10m (km/h),precipitation (mm)
2024-10-11T03:00,73,-3.5,94.4,41.5,53.0,339.1,7.0,0.00
2024-10-11T03:15,71,-3.0,126.9,65.7,61.2,413.5,7.2,0.00
2024-10-11T03:30,68,-2.2,159.1,92.6,66.5,476.4,7.5,0.00
2024-10-11T03:45,65,-1.5,193.2,121.3,71.9,530.4,7.9,0.00
2024-10-11T04:00,63,-0.9,228.1,151.7,76.4,580.2,8.7,0.00
2024-10-11T04:15,61,-0.3,261.9,181.9,79.9,621.4,9.9,0.00
2024-10-11T04:30,59,0.2,295.5,212.0,83.5,657.4,11.8,0.00
2024-10-11T04:45,57,0.8,327.0,240.8,86.2,687.5,13.8,0.00
2024-10-11T05:00,55,1.2,356.3,269.5,86.8,716.4,15.1,0.00
2024-10-11T05:15,54,1.6,383.5,296.1,87.4,740.1,16.1,0.00
2024-10-11T05:30,52,2.0,406.6,315.4,91.1,747.7,16.6,0.00
2024-10-11T05:45,51,2.4,422.5,323.5,99.0,732.9,17.3,0.00
2024-10-11T06:00,50,2.8,434.3,319.4,114.9,696.4,18.2,0.00
2024-10-11T06:15,49,3.0,439.1,306.2,132.8,646.8,18.8,0.00
2024-10-11T06:30,48,3.2,438.8,290.2,148.6,597.3,19.5,0.00
2024-10-11T06:45,47,3.5,434.6,277.3,157.3,559.4,19.8,0.00
2024-10-11T07:00,46,3.7,423.4,264.5,158.9,525.8,20.2,0.00
2024-10-11T07:15,45,3.8,407.2,250.8,156.5,493.9,20.6,0.00
2024-10-11T07:30,44,4.0,391.2,238.1,153.1,467.0,20.7,0.00
2024-10-11T07:45,44,4.1,378.2,226.5,151.7,444.7,20.5,0.00
2024-10-11T08:00,43,4.2,368.3,217.0,151.3,428.5,20.3,0.00
2024-10-11T08:15,42,4.2,358.4,208.5,149.9,416.4,19.6,0.00
2024-10-11T08:30,42,4.2,347.5,198.0,149.5,402.1,18.2,0.00
2024-10-11T08:45,41,4.2,334.6,183.6,151.0,381.2,17.0,0.00
2024-10-11T09:00,41,4.2,319.9,165.3,154.5,353.0,15.9,0.00
2024-10-11T09:15,41,4.3,304.1,146.2,157.9,322.9,15.2,0.00
2024-10-11T09:30,40,4.4,287.4,129.0,158.4,296.9,14.9,0.00
2024-10-11T09:45,40,4.5,270.7,116.8,153.9,282.0,14.6,0.00
2024-10-11T10:00,39,4.6,255.9,109.6,146.4,279.6,14.2,0.00
2024-10-11T10:15,38,4.7,238.3,102.3,136.0,278.5,13.8,0.00
2024-10-11T10:30,38,4.7,218.7,93.0,125.6,273.2,13.1,0.00
2024-10-11T10:45,37,4.8,195.3,80.0,115.2,256.5,12.2,0.00
2024-10-11T11:00,37,4.8,170.0,65.2,104.8,231.4,11.4,0.00
2024-10-11T11:15,37,4.8,142.9,49.5,93.4,198.3,10.2,0.00
2024-10-11T11:30,37,4.8,116.0,35.9,80.1,166.0,8.8,0.00
2024-10-11T11:45,37,4.8,87.5,23.5,64.0,129.2,7.2,0.00
2024-10-11T12:00,38,4.6,61.2,13.1,48.1,90.1,5.8,0.00
2024-10-11T12:15,40,4.3,38.0,5.8,32.2,53.3,4.4,0.00
2024-10-11T12:30,42,3.8,18.9,1.5,17.5,15.6,3.1,0.00
2024-10-11T12:45,45,3.4,4.3,0.0,4.3,0.0,2.7,0.00
2024-10-11T13:00,47,3.0,0.0,0.0,0.0,0.0,2.9,0.00
2024-10-11T13:15,49,2.5,0.0,0.0,0.0,0.0,3.0,0.00
2024-10-11T13:30,51,2.2,0.0,0.0,0.0,0.0,2.7,0.00
2024-10-11T13:45,53,1.7,0.0,0.0,0.0,0.0,2.3,0.00
2024-10-11T14:00,54,1.3,0.0,0.0,0.0,0.0,2.1,0.00
2024-10-11T14:15,55,0.9,0.0,0.0,0.0,0.0,2.5,0.00
2024-10-11T14:30,55,0.4,0.0,0.0,0.0,0.0,3.0,0.00
2024-10-11T14:45,56,0.1,0.0,0.0,0.0,0.0,3.9,0.00
2024-10-11T15:00,57,-0.3,0.0,0.0,0.0,0.0,4.5,0.00
2024-10-11T15:15,59,-0.9,0.0,0.0,0.0,0.0,4.7,0.00
2024-10-11T15:30,63,-1.4,0.0,0.0,0.0,0.0,4.7,0.00
2024-10-11T15:45,66,-1.9,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T16:00,69,-2.3,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T16:15,72,-2.8,0.0,0.0,0.0,0.0,4.8,0.00
2024-10-11T16:30,74,-3.2,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T16:45,76,-3.6,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T17:00,78,-4.0,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T17:15,80,-4.3,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T17:30,82,-4.6,0.0,0.0,0.0,0.0,4.3,0.00
2024-10-11T17:45,83,-4.8,0.0,0.0,0.0,0.0,4.1,0.00
2024-10-11T18:00,85,-5.1,0.0,0.0,0.0,0.0,4.1,0.00
2024-10-11T18:15,87,-5.4,0.0,0.0,0.0,0.0,4.1,0.00
2024-10-11T18:30,88,-5.8,0.0,0.0,0.0,0.0,4.1,0.00
2024-10-11T18:45,90,-6.1,0.0,0.0,0.0,0.0,4.3,0.00
2024-10-11T19:00,91,-6.3,0.0,0.0,0.0,0.0,4.3,0.00
2024-10-11T19:15,92,-6.6,0.0,0.0,0.0,0.0,4.3,0.00
2024-10-11T19:30,93,-6.8,0.0,0.0,0.0,0.0,4.3,0.00
2024-10-11T19:45,94,-6.8,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T20:00,93,-6.9,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T20:15,91,-6.8,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-11T20:30,87,-6.7,0.0,0.0,0.0,0.0,5.1,0.00
2024-10-11T20:45,84,-6.5,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-11T21:00,81,-6.3,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-11T21:15,79,-6.2,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-11T21:30,79,-6.1,0.0,0.0,0.0,0.0,5.7,0.00
2024-10-11T21:45,78,-6.0,0.0,0.0,0.0,0.0,5.7,0.00
2024-10-11T22:00,77,-5.8,0.0,0.0,0.0,0.0,5.7,0.00
2024-10-11T22:15,76,-5.6,0.0,0.0,0.0,0.0,5.7,0.00
2024-10-11T22:30,74,-5.2,0.0,0.0,0.0,0.0,6.0,0.00
2024-10-11T22:45,72,-4.9,0.0,0.0,0.0,0.0,5.8,0.00
2024-10-11T23:00,71,-4.6,0.0,0.0,0.0,0.0,5.8,0.00
2024-10-11T23:15,70,-4.4,0.0,0.0,0.0,0.0,5.8,0.00
2024-10-11T23:30,69,-4.2,0.0,0.0,0.0,0.0,5.8,0.00
2024-10-11T23:45,69,-4.1,0.0,0.0,0.0,0.0,5.5,0.00
2024-10-12T00:00,68,-3.8,0.0,0.0,0.0,0.0,5.5,0.00
2024-10-12T00:15,67,-3.8,0.0,0.0,0.0,0.0,5.5,0.00
2024-10-12T00:30,67,-3.6,0.0,0.0,0.0,0.0,5.3,0.00
2024-10-12T00:45,66,-3.5,0.0,0.0,0.0,0.0,5.3,0.00
2024-10-12T01:00,66,-3.4,0.0,0.0,0.0,0.0,5.3,0.00
2024-10-12T01:15,66,-3.3,0.0,0.0,0.0,0.0,5.3,0.00
2024-10-12T01:30,65,-3.3,0.0,0.0,0.0,0.0,5.3,0.00
2024-10-12T01:45,65,-3.2,0.0,0.0,0.0,0.0,5.5,0.00
2024-10-12T02:00,64,-3.1,0.0,0.0,0.0,0.0,5.5,0.00
2024-10-12T02:15,63,-3.0,11.4,0.0,11.4,0.0,5.8,0.00
2024-10-12T02:30,61,-2.9,27.8,1.5,26.3,13.7,6.3,0.00
2024-10-12T02:45,60,-2.8,45.8,3.7,42.0,40.3,6.6,0.00
2024-10-12T03:00,58,-2.5,62.5,6.9,55.5,59.1,7.1,0.00
2024-10-12T03:15,56,-2.3,80.4,11.2,69.2,72.5,7.6,0.00
2024-10-12T03:30,54,-2.0,98.2,16.4,81.9,86.4,7.8,0.00
2024-10-12T03:45,53,-1.7,119.3,24.7,94.6,110.4,8.3,0.00
2024-10-12T04:00,51,-1.4,142.3,36.1,106.2,140.7,9.0,0.00
2024-10-12T04:15,50,-1.0,166.3,48.4,117.9,168.2,10.0,0.00
2024-10-12T04:30,48,-0.8,193.3,64.8,128.5,204.1,11.2,0.00
2024-10-12T04:45,47,-0.4,222.2,83.1,139.2,240.7,12.5,0.00
2024-10-12T05:00,46,-0.0,255.2,103.3,151.9,278.4,13.5,0.00
2024-10-12T05:15,45,0.4,291.1,127.5,163.5,322.9,14.3,0.00
2024-10-12T05:30,43,0.9,323.7,152.6,171.1,366.3,15.1,0.00
2024-10-12T05:45,42,1.3,354.2,180.7,173.5,414.3,15.6,0.00
2024-10-12T06:00,41,1.8,379.4,211.6,167.8,466.8,16.1,0.00
2024-10-12T06:15,40,2.2,401.6,243.4,158.2,520.1,16.4,0.00
2024-10-12T06:30,39,2.6,418.6,271.0,147.6,564.2,16.7,0.00
2024-10-12T06:45,38,3.0,433.6,293.4,140.2,598.7,16.7,0.00
2024-10-12T07:00,37,3.5,445.5,311.7,133.8,626.8,17.0,0.00
2024-10-12T07:15,36,3.8,452.4,324.0,128.4,645.3,17.3,0.00
2024-10-12T07:30,35,4.1,452.2,325.1,127.1,644.9,17.9,0.00
2024-10-12T07:45,35,4.3,442.0,308.3,133.7,612.2,18.2,0.00
2024-10-12T08:00,35,4.5,422.0,270.7,151.3,540.8,18.8,0.00
2024-10-12T08:15,36,4.4,395.0,224.3,170.7,453.3,19.6,0.00
2024-10-12T08:30,37,4.2,370.2,184.1,186.1,378.4,20.6,0.00
2024-10-12T08:45,39,4.0,350.4,159.9,190.5,336.1,21.4,0.00
2024-10-12T09:00,40,4.0,333.6,145.6,187.9,314.9,22.2,0.00
2024-10-12T09:15,40,4.0,317.7,138.3,179.5,309.5,22.5,0.00
2024-10-12T09:30,40,4.2,303.9,134.9,169.1,314.6,22.3,0.00
2024-10-12T09:45,40,4.3,288.1,133.3,154.8,326.6,22.3,0.00
2024-10-12T10:00,40,4.5,275.2,137.6,137.6,356.7,22.1,0.00
2024-10-12T10:15,40,4.5,259.3,140.8,118.6,389.8,22.4,0.00
2024-10-12T10:30,41,4.5,240.5,139.0,101.6,415.5,22.7,0.00
2024-10-12T10:45,41,4.4,216.0,127.5,88.5,416.8,22.7,0.00
2024-10-12T11:00,42,4.4,189.6,111.3,78.3,403.8,22.7,0.00
2024-10-12T11:15,43,4.2,159.5,91.4,68.1,375.0,22.6,0.00
2024-10-12T11:30,44,4.0,128.6,70.7,57.9,336.3,22.5,0.00
2024-10-12T11:45,45,3.8,96.2,49.4,46.7,281.6,22.1,0.00
2024-10-12T12:00,46,3.5,63.4,28.7,34.8,205.4,21.4,0.00
2024-10-12T12:15,47,3.2,35.9,12.3,23.7,119.5,20.5,0.00
2024-10-12T12:30,48,2.8,16.2,3.5,12.7,37.2,19.4,0.00
2024-10-12T12:45,49,2.5,2.0,0.3,1.8,1.9,18.6,0.00
2024-10-12T13:00,50,2.3,0.0,0.0,0.0,0.0,17.6,0.00
2024-10-12T13:15,50,2.2,0.0,0.0,0.0,0.0,17.1,0.00
2024-10-12T13:30,51,2.1,0.0,0.0,0.0,0.0,16.4,0.00
2024-10-12T13:45,51,2.1,0.0,0.0,0.0,0.0,16.2,0.00
2024-10-12T14:00,51,2.0,0.0,0.0,0.0,0.0,15.7,0.00
2024-10-12T14:15,52,1.7,0.0,0.0,0.0,0.0,15.7,0.00
2024-10-12T14:30,53,1.4,0.0,0.0,0.0,0.0,15.9,0.00
2024-10-12T14:45,54,1.0,0.0,0.0,0.0,0.0,16.1,0.00
2024-10-12T15:00,55,0.8,0.0,0.0,0.0,0.0,16.1,0.00
2024-10-12T15:15,55,0.8,0.0,0.0,0.0,0.0,15.8,0.00
2024-10-12T15:30,55,0.8,0.0,0.0,0.0,0.0,15.5,0.00
2024-10-12T15:45,55,0.9,0.0,0.0,0.0,0.0,15.3,0.00
2024-10-12T16:00,55,0.9,0.0,0.0,0.0,0.0,14.8,0.00
2024-10-12T16:15,55,0.8,0.0,0.0,0.0,0.0,14.3,0.00
2024-10-12T16:30,56,0.6,0.0,0.0,0.0,0.0,13.8,0.00
2024-10-12T16:45,56,0.4,0.0,0.0,0.0,0.0,13.4,0.00
2024-10-12T17:00,57,0.3,0.0,0.0,0.0,0.0,12.7,0.00
2024-10-12T17:15,57,0.2,0.0,0.0,0.0,0.0,12.0,0.00
2024-10-12T17:30,58,-0.0,0.0,0.0,0.0,0.0,11.5,0.00
2024-10-12T17:45,58,-0.2,0.0,0.0,0.0,0.0,10.5,0.00
2024-10-12T18:00,59,-0.2,0.0,0.0,0.0,0.0,10.0,0.00
2024-10-12T18:15,60,-0.4,0.0,0.0,0.0,0.0,9.5,0.00
2024-10-12T18:30,60,-0.6,0.0,0.0,0.0,0.0,8.5,0.00
2024-10-12T18:45,61,-0.7,0.0,0.0,0.0,0.0,8.0,0.00
2024-10-12T19:00,62,-0.9,0.0,0.0,0.0,0.0,7.6,0.00
2024-10-12T19:15,63,-1.1,0.0,0.0,0.0,0.0,7.1,0.00
2024-10-12T19:30,65,-1.4,0.0,0.0,0.0,0.0,7.1,0.00
2024-10-12T19:45,66,-1.6,0.0,0.0,0.0,0.0,7.0,0.00
2024-10-12T20:00,67,-1.8,0.0,0.0,0.0,0.0,6.6,0.00
2024-10-12T20:15,68,-2.0,0.0,0.0,0.0,0.0,6.3,0.00
2024-10-12T20:30,68,-2.2,0.0,0.0,0.0,0.0,6.1,0.00
2024-10-12T20:45,68,-2.5,0.0,0.0,0.0,0.0,5.7,0.00
2024-10-12T21:00,69,-2.7,0.0,0.0,0.0,0.0,5.6,0.00
2024-10-12T21:15,70,-3.0,0.0,0.0,0.0,0.0,5.4,0.00
2024-10-12T21:30,72,-3.3,0.0,0.0,0.0,0.0,5.1,0.00
2024-10-12T21:45,74,-3.7,0.0,0.0,0.0,0.0,5.1,0.00
2024-10-12T22:00,76,-3.9,0.0,0.0,0.0,0.0,4.8,0.00
2024-10-12T22:15,78,-4.2,0.0,0.0,0.0,0.0,4.6,0.00
2024-10-12T22:30,79,-4.4,0.0,0.0,0.0,0.0,4.3,0.00
2024-10-12T22:45,81,-4.7,0.0,0.0,0.0,0.0,3.8,0.00
2024-10-12T23:00,82,-4.9,0.0,0.0,0.0,0.0,3.6,0.00
2024-10-12T23:15,83,-5.2,0.0,0.0,0.0,0.0,3.4,0.00
2024-10-12T23:30,85,-5.3,0.0,0.0,0.0,0.0,3.2,0.00
2024-10-12T23:45,86,-5.6,0.0,0.0,0.0,0.0,2.7,0.00
2024-10-13T00:00,87,-5.7,0.0,0.0,0.0,0.0,2.6,0.00
2024-10-13T00:15,88,-5.9,0.0,0.0,0.0,0.0,2.2,0.00
2024-10-13T00:30,89,-6.1,0.0,0.0,0.0,0.0,1.8,0.00
2024-10-13T00:45,90,-6.2,0.0,0.0,0.0,0.0,1.4,0.00
2024-10-13T01:00,90,-6.2,0.0,0.0,0.0,0.0,1.1,0.00
2024-10-13T01:15,90,-6.3,0.0,0.0,0.0,0.0,0.4,0.00
2024-10-13T01:30,91,-6.3,0.0,0.0,0.0,0.0,0.4,0.00
2024-10-13T01:45,91,-6.2,0.0,0.0,0.0,0.0,1.1,0.00
2024-10-13T02:00,90,-6.2,0.0,0.0,0.0,0.0,1.8,0.00
2024-10-13T02:15,89,-6.1,10.9,0.0,10.9,0.0,2.5,0.00
2024-10-13T02:30,87,-5.9,25.8,1.5,24.3,13.5,2.9,0.00
2024-10-13T02:45,84,-5.7,45.0,3.8,41.3,40.6,3.3,0.00
2024-10-13T03:00,82,-5.3,60.5,4.7,55.9,41.3,3.7,0.00
2024-10-13T03:15,80,-4.8,76.2,6.7,69.4,45.0,3.8,0.00
2024-10-13T03:30,78,-4.2,91.9,8.8,83.1,47.4,3.9,0.00
2024-10-13T03:45,75,-3.7,105.5,8.6,96.8,39.3,4.0,0.00
2024-10-13T04:00,73,-3.0,119.1,7.4,111.6,29.6,4.0,0.00
2024-10-13T04:15,70,-2.5,131.7,4.2,127.5,14.9,3.9,0.00
2024-10-13T04:30,67,-1.9,144.3,2.1,142.2,6.7,3.3,0.00
2024-10-13T04:45,64,-1.2,154.8,1.0,153.8,3.1,3.2,0.00
2024-10-13T05:00,61,-0.7,163.3,2.1,161.2,5.6,3.3,0.00
2024-10-13T05:15,59,-0.2,170.8,5.1,165.6,13.2,3.5,0.00
2024-10-13T05:30,57,0.2,179.3,10.2,169.1,24.9,3.9,0.00
2024-10-13T05:45,55,0.6,191.9,18.4,173.5,42.7,4.6,0.00
2024-10-13T06:00,53,1.0,210.6,31.5,179.1,70.4,5.6,0.00
2024-10-13T06:15,52,1.5,231.2,47.7,183.6,103.0,7.2,0.00
2024-10-13T06:30,50,2.0,250.8,61.7,189.1,129.9,9.0,0.00
2024-10-13T06:45,49,2.5,265.2,68.6,196.6,141.5,10.8,0.00
2024-10-13T07:00,49,3.0,276.6,71.4,205.2,145.2,12.7,0.00
2024-10-13T07:15,49,3.5,283.8,70.2,213.6,141.4,14.4,0.00
2024-10-13T07:30,50,4.0,287.1,66.0,221.1,132.4,16.3,0.00
2024-10-13T07:45,51,4.4,282.4,56.9,225.5,114.2,18.1,0.00
2024-10-13T08:00,53,4.7,269.7,41.8,227.9,84.5,19.4,0.00
2024-10-13T08:15,55,4.6,253.1,24.8,228.3,50.7,20.4,0.00
2024-10-13T08:30,58,4.4,234.6,10.9,223.7,22.6,20.9,0.00
2024-10-13T08:45,61,4.2,215.1,3.0,212.2,6.3,21.2,0.00
2024-10-13T09:00,63,4.1,193.8,0.0,193.8,0.0,21.3,0.00
2024-10-13T09:15,64,4.1,172.6,0.0,172.6,0.0,20.9,0.00
2024-10-13T09:30,65,4.2,153.4,0.0,153.4,0.0,20.4,0.00
2024-10-13T09:45,65,4.3,137.2,0.0,137.2,0.0,19.8,0.00
2024-10-13T10:00,64,4.4,124.0,0.0,124.0,0.0,19.6,0.00
2024-10-13T10:15,62,4.2,112.7,1.0,111.8,2.7,19.7,0.00
2024-10-13T10:30,59,4.0,102.5,1.0,101.5,2.9,20.3,0.00
2024-10-13T10:45,56,3.7,95.1,1.0,94.1,3.2,21.3,0.00
2024-10-13T11:00,54,3.5,91.4,0.9,90.4,3.5,22.0,0.00
2024-10-13T11:15,53,3.2,85.6,0.0,85.6,0.0,22.0,0.00
2024-10-13T11:30,54,2.8,75.1,0.0,75.1,0.0,21.3,0.00
2024-10-13T11:45,54,2.5,60.0,0.0,60.0,0.0,20.1,0.00
2024-10-13T12:00,55,2.2,41.4,0.0,41.4,0.0,19.3,0.00
2024-10-13T12:15,56,1.9,24.2,0.0,24.2,0.0,18.5,0.00
2024-10-13T12:30,57,1.5,10.8,0.0,10.8,0.0,18.2,0.00
2024-10-13T12:45,58,1.2,0.2,0.0,0.2,0.0,18.0,0.00
2024-10-13T13:00,59,0.9,0.0,0.0,0.0,0.0,17.6,0.00
2024-10-13T13:15,60,0.6,0.0,0.0,0.0,0.0,17.0,0.00
2024-10-13T13:30,60,0.3,0.0,0.0,0.0,0.0,16.5,0.00
2024-10-13T13:45,61,0.1,0.0,0.0,0.0,0.0,15.7,0.00
2024-10-13T14:00,61,-0.1,0.0,0.0,0.0,0.0,15.3,0.00
2024-10-13T14:15,61,-0.2,0.0,0.0,0.0,0.0,14.8,0.00
2024-10-13T14:30,60,-0.2,0.0,0.0,0.0,0.0,14.4,0.00
2024-10-13T14:45,59,-0.2,0.0,0.0,0.0,0.0,13.7,0.00
2024-10-13T15:00,59,-0.2,0.0,0.0,0.0,0.0,13.3,0.00
2024-10-13T15:15,59,-0.4,0.0,0.0,0.0,0.0,13.0,0.00
2024-10-13T15:30,60,-0.6,0.0,0.0,0.0,0.0,12.3,0.00
2024-10-13T15:45,60,-0.9,0.0,0.0,0.0,0.0,11.6,0.00
2024-10-13T16:00,61,-1.0,0.0,0.0,0.0,0.0,11.2,0.00
2024-10-13T16:15,61,-1.1,0.0,0.0,0.0,0.0,10.8,0.00
2024-10-13T16:30,62,-1.2,0.0,0.0,0.0,0.0,10.4,0.00
2024-10-13T16:45,62,-1.2,0.0,0.0,0.0,0.0,10.4,0.00
2024-10-13T17:00,63,-1.3,0.0,0.0,0.0,0.0,10.1,0.00
2024-10-13T17:15,64,-1.4,0.0,0.0,0.0,0.0,9.9,0.00
2024-10-13T17:30,65,-1.4,0.0,0.0,0.0,0.0,10.0,0.00
2024-10-13T17:45,66,-1.4,0.0,0.0,0.0,0.0,9.9,0.00
2024-10-13T18:00,66,-1.4,0.0,0.0,0.0,0.0,10.0,0.00
2024-10-13T18:15,66,-1.5,0.0,0.0,0.0,0.0,10.2,0.00
2024-10-13T18:30,66,-1.7,0.0,0.0,0.0,0.0,10.2,0.00
2024-10-13T18:45,65,-1.9,0.0,0.0,0.0,0.0,10.3,0.00
2024-10-13T19:00,65,-2.0,0.0,0.0,0.0,0.0,10.3,0.00
2024-10-13T19:15,65,-2.2,0.0,0.0,0.0,0.0,10.3,0.00
2024-10-13T19:30,65,-2.5,0.0,0.0,0.0,0.0,10.3,0.00
2024-10-13T19:45,65,-2.6,0.0,0.0,0.0,0.0,10.6,0.00
2024-10-13T20:00,64,-2.8,0.0,0.0,0.0,0.0,10.6,0.00
2024-10-13T20:15,63,-2.9,0.0,0.0,0.0,0.0,11.0,0.00
2024-10-13T20:30,61,-3.0,0.0,0.0,0.0,0.0,11.3,0.00
2024-10-13T20:45,59,-3.2,0.0,0.0,0.0,0.0,11.3,0.00
2024-10-13T21:00,58,-3.2,0.0,0.0,0.0,0.0,11.6,0.00
2024-10-13T21:15,58,-3.4,0.0,0.0,0.0,0.0,11.5,0.00
2024-10-13T21:30,59,-3.5,0.0,0.0,0.0,0.0,11.5,0.00
2024-10-13T21:45,59,-3.7,0.0,0.0,0.0,0.0,11.4,0.00
2024-10-13T22:00,60,-3.8,0.0,0.0,0.0,0.0,11.3,0.00
2024-10-13T22:15,60,-3.8,0.0,0.0,0.0,0.0,10.8,0.00
2024-10-13T22:30,60,-4.0,0.0,0.0,0.0,0.0,10.8,0.00
2024-10-13T22:45,60,-4.1,0.0,0.0,0.0,0.0,10.5,0.00
2024-10-13T23:00,60,-4.1,0.0,0.0,0.0,0.0,10.0,0.00
2024-10-13T23:15,60,-4.2,0.0,0.0,0.0,0.0,9.6,0.00
2024-10-13T23:30,61,-4.3,0.0,0.0,0.0,0.0,9.6,0.00
2024-10-13T23:45,62,-4.4,0.0,0.0,0.0,0.0,9.2,0.00
2024-10-14T00:00,62,-4.4,0.0,0.0,0.0,0.0,8.8,0.00
2024-10-14T00:15,62,-4.6,0.0,0.0,0.0,0.0,8.4,0.00
2024-10-14T00:30,62,-4.6,0.0,0.0,0.0,0.0,8.0,0.00
2024-10-14T00:45,62,-4.6,0.0,0.0,0.0,0.0,8.0,0.00
2024-10-14T01:00,62,-4.7,0.0,0.0,0.0,0.0,7.6,0.00
2024-10-14T01:15,62,-4.8,0.0,0.0,0.0,0.0,7.2,0.00
2024-10-14T01:30,62,-4.8,0.0,0.0,0.0,0.0,7.2,0.00
2024-10-14T01:45,62,-4.9,0.0,0.0,0.0,0.0,6.8,0.00
2024-10-14T02:00,62,-4.9,0.0,0.0,0.0,0.0,6.9,0.00
2024-10-14T02:15,61,-4.9,0.0,0.0,0.0,0.0,6.6,0.00
2024-10-14T02:30,61,-4.8,28.7,6.4,22.3,53.5,6.7,0.00
2024-10-14T02:45,60,-4.7,52.0,13.9,38.0,149.7,6.6,0.00
2024-10-14T03:00,59,-4.6,76.1,24.6,51.5,227.4,7.1,0.00
2024-10-14T03:15,59,-4.4,104.5,39.3,65.2,272.1,7.8,0.00
2024-10-14T03:30,58,-4.2,132.6,55.9,76.7,310.7,8.9,0.00
2024-10-14T03:45,58,-4.1,161.6,72.2,89.4,337.3,9.8,0.00
2024-10-14T04:00,57,-3.8,188.4,87.3,101.1,353.7,11.1,0.00
2024-10-14T04:15,56,-3.5,214.0,101.2,112.8,364.2,12.4,0.00
2024-10-14T04:30,54,-3.2,237.5,113.0,124.5,367.6,13.7,0.00
2024-10-14T04:45,52,-3.0,257.8,120.6,137.2,359.9,15.1,0.00
2024-10-14T05:00,50,-2.7,275.0,123.0,152.0,341.0,16.3,0.00
2024-10-14T05:15,49,-2.5,288.1,121.4,166.7,315.8,17.1,0.00
2024-10-14T05:30,48,-2.3,297.2,116.8,180.4,287.7,17.6,0.00
2024-10-14T05:45,47,-2.2,302.2,112.3,189.9,264.0,18.0,0.00
2024-10-14T06:00,46,-2.0,299.2,102.8,196.4,232.2,18.5,0.00
2024-10-14T06:15,45,-1.9,293.1,93.3,199.8,204.1,18.6,0.00
2024-10-14T06:30,45,-1.8,288.2,87.0,201.2,185.3,18.7,0.00
2024-10-14T06:45,45,-1.6,293.5,91.8,201.7,191.5,18.8,0.00
2024-10-14T07:00,44,-1.5,308.7,107.6,201.1,221.3,18.8,0.00
2024-10-14T07:15,43,-1.4,328.0,129.4,198.6,263.6,18.8,0.00
2024-10-14T07:30,42,-1.1,345.1,150.1,195.1,304.4,18.6,0.00
2024-10-14T07:45,41,-1.0,357.2,165.6,191.6,336.4,18.6,0.00
2024-10-14T08:00,40,-0.9,365.2,180.1,185.1,368.2,18.6,0.00
2024-10-14T08:15,40,-0.9,371.1,191.5,179.6,396.3,18.6,0.00
2024-10-14T08:30,39,-0.9,370.1,196.9,173.2,414.6,18.8,0.00
2024-10-14T08:45,39,-0.9,362.1,193.4,168.7,416.6,19.0,0.00
2024-10-14T09:00,39,-0.9,345.2,180.0,165.2,399.3,19.0,0.00
2024-10-14T09:15,39,-0.9,324.4,162.7,161.7,374.0,19.0,0.00
2024-10-14T09:30,39,-0.9,303.7,146.5,157.2,351.4,18.7,0.00
2024-10-14T09:45,39,-0.9,284.0,134.2,149.8,338.5,18.7,0.00
2024-10-14T10:00,39,-0.9,265.2,124.9,140.4,334.0,18.3,0.00
2024-10-14T10:15,39,-1.0,245.5,115.5,130.0,330.8,18.3,0.00
2024-10-14T10:30,39,-1.0,222.9,104.3,118.6,323.3,17.9,0.00
2024-10-14T10:45,39,-1.1,199.4,92.1,107.3,313.3,17.9,0.00
2024-10-14T11:00,39,-1.2,174.9,79.0,95.9,299.6,17.5,0.00
2024-10-14T11:15,39,-1.4,148.7,66.0,82.7,284.6,17.0,0.00
2024-10-14T11:30,39,-1.6,121.5,52.1,69.4,262.5,16.3,0.00
2024-10-14T11:45,39,-1.8,90.0,36.6,53.5,223.3,15.5,0.00
2024-10-14T12:00,40,-2.0,60.0,22.3,37.7,174.4,14.8,0.00
2024-10-14T12:15,41,-2.3,33.3,10.3,23.0,112.8,13.6,0.00
2024-10-14T12:30,43,-2.7,13.4,3.2,10.2,32.3,12.1,0.00
2024-10-14T12:45,44,-3.0,0.0,0.0,0.0,0.0,10.5,0.00
2024-10-14T13:00,46,-3.3,0.0,0.0,0.0,0.0,9.0,0.00
2024-10-14T13:15,48,-3.7,0.0,0.0,0.0,0.0,7.9,0.00
2024-10-14T13:30,49,-4.0,0.0,0.0,0.0,0.0,7.2,0.00
2024-10-14T13:45,51,-4.2,0.0,0.0,0.0,0.0,6.6,0.00
2024-10-14T14:00,52,-4.5,0.0,0.0,0.0,0.0,5.9,0.00
